"","date","month","city","state","event_name","JSD_score","Spearman_cor"
"595","9/7/17",7,"Las Vegas","NV","Barbershop Harmony Society International Convention",0.286923163209462,0.146428571428571
"596","9/7/17",7,"Milwaukee","WI","Summerfest",0.0392175849095795,0.485714285714286
"597","9/7/17",7,"Washington","DC","Smithsonian Folklife Festival",0.127057068120356,0.339285714285714
"598","11/7/17",7,"Las Vegas","NV","Ticket Summit",0.320130644047408,-0.553571428571428
"599","11/7/17",7,"Miami","FL","MLB All Star Game",0.197446862137351,-0.189285714285714
"600","12/7/17",7,"Las Vegas","NV","Ticket Summit",0.320130644047408,-0.553571428571428
"601","12/7/17",7,"Okemah","OK","Woody Guthrie Folk Festival",-4.06194927548296e-17,1
"602","12/7/17",7,"Los Angeles","CA","The ESPY Awards",0.0893014684403703,-0.117857142857143
"603","13/7/2017",7,"Las Vegas","NV","Ticket Summit",0.320130644047408,-0.553571428571428
"604","13/7/2017",7,"Okemah","OK","Woody Guthrie Folk Festival",-4.06194927548296e-17,1
"605","13/7/2017",7,"Nashville","TN","Summer NAMM",0.309024263761817,-0.667857142857143
"606","13/7/2017",7,"Los Angeles","CA","Variety Sports & Entertainment Summit",0.214174632886179,0.0285714285714286
"607","14/7/2017",7,"Okemah","OK","Woody Guthrie Folk Festival",-4.06194927548296e-17,1
"608","14/7/2017",7,"Nashville","TN","Summer NAMM",0.309024263761817,-0.667857142857143
"609","14/7/2017",7,"Louisville","KY","Forecastle Festival",0.092183168261848,0.875
"610","14/7/2017",7,"Greenfield","MA","Green River Festival",3.71736703296331e-18,1
"611","14/7/2017",7,"Chicago","IL","Pitchfork Music Festival",0.196517839523044,0.0821428571428571
"612","14/7/2017",7,"Chicago","IL","Windy City Smokeout",0.291472858088643,-0.382142857142857
"613","14/7/2017",7,"Midland","TX","Tall City Blues Fest",0,1
"614","15/7/2017",7,"Okemah","OK","Woody Guthrie Folk Festival",-4.06194927548296e-17,1
"615","15/7/2017",7,"Nashville","TN","Summer NAMM",0.309024263761817,-0.667857142857143
"616","15/7/2017",7,"Louisville","KY","Forecastle Festival",0.092183168261848,0.875
"617","15/7/2017",7,"Greenfield","MA","Green River Festival",3.71736703296331e-18,1
"618","15/7/2017",7,"Chicago","IL","Pitchfork Music Festival",0.196517839523044,0.0821428571428571
"619","15/7/2017",7,"Chicago","IL","Windy City Smokeout",0.291472858088643,-0.382142857142857
"620","15/7/2017",7,"Midland","TX","Tall City Blues Fest",0,1
"621","16/7/2017",7,"Okemah","OK","Woody Guthrie Folk Festival",-4.06194927548296e-17,1
"622","16/7/2017",7,"Louisville","KY","Forecastle Festival",0.092183168261848,0.875
"623","16/7/2017",7,"Greenfield","MA","Green River Festival",3.71736703296331e-18,1
"624","16/7/2017",7,"Chicago","IL","Pitchfork Music Festival",0.196517839523044,0.0821428571428571
"625","16/7/2017",7,"Chicago","IL","Windy City Smokeout",0.291472858088643,-0.382142857142857
"626","17/7/2017",7,"Aspen","CO","Fortune Brainstorm TECH",0.13730142582339,0.664285714285714
"627","18/7/2017",7,"Aspen","CO","Fortune Brainstorm TECH",0.13730142582339,0.664285714285714
"628","19/7/2017",7,"Aspen","CO","Fortune Brainstorm TECH",0.13730142582339,0.664285714285714
"629","20/7/2017",7,"San Diego","CA","Comic Con International",0.137728203068601,0.496428571428571
"630","20/7/2017",7,"Twin Lakes","WI","Country Thunder Music Festival Wisconsin",0,1
"631","21/7/2017",7,"San Diego","CA","Comic Con International",0.137728203068601,0.496428571428571
"632","21/7/2017",7,"Twin Lakes","WI","Country Thunder Music Festival Wisconsin",0,1
"633","21/7/2017",7,"Brooklyn","MI","Faster Horses Festival",0.157174818449457,0.0392857142857143
"634","21/7/2017",7,"Los Angeles","CA","FYF Fest",0.249846511036821,-0.271428571428571
"635","22/7/2017",7,"San Diego","CA","Comic Con International",0.137728203068601,0.496428571428571
"636","22/7/2017",7,"Twin Lakes","WI","Country Thunder Music Festival Wisconsin",0,1
"637","22/7/2017",7,"Brooklyn","MI","Faster Horses Festival",0.157174818449457,0.0392857142857143
"638","22/7/2017",7,"Los Angeles","CA","FYF Fest",0.249846511036821,-0.271428571428571
"639","22/7/2017",7,"New York","NY","OZY Fusion Fest",0.217067366416727,-0.464285714285714
"640","23/7/2017",7,"San Diego","CA","Comic Con International",0.137728203068601,0.496428571428571
"641","23/7/2017",7,"Twin Lakes","WI","Country Thunder Music Festival Wisconsin",0,1
"642","23/7/2017",7,"Brooklyn","MI","Faster Horses Festival",0.157174818449457,0.0392857142857143
"643","23/7/2017",7,"Los Angeles","CA","FYF Fest",0.249846511036821,-0.271428571428571
"644","23/7/2017",7,"Nashville","TN","Barbershop Harmony Society Harmony University",0.349135632080484,-0.585714285714286
"645","24/7/2017",7,"Nashville","TN","Barbershop Harmony Society Harmony University",0.349135632080484,-0.585714285714286
"646","25/7/2017",7,"Nashville","TN","Barbershop Harmony Society Harmony University",0.349135632080484,-0.585714285714286
"647","25/7/2017",7,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"648","26/7/2017",7,"Nashville","TN","Barbershop Harmony Society Harmony University",0.349135632080484,-0.585714285714286
"649","26/7/2017",7,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"650","26/7/2017",7,"Floyd","VA","FloydFest Music Festival",0,1
"651","27/7/2017",7,"Nashville","TN","Barbershop Harmony Society Harmony University",0.349135632080484,-0.585714285714286
"652","27/7/2017",7,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"653","27/7/2017",7,"Floyd","VA","FloydFest Music Festival",0,1
"654","28/7/2017",7,"Nashville","TN","Barbershop Harmony Society Harmony University",0.349135632080484,-0.585714285714286
"655","28/7/2017",7,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"656","28/7/2017",7,"Floyd","VA","FloydFest Music Festival",0,1
"657","28/7/2017",7,"Newport","RI","Newport Folk Festival",3.31436923009657e-15,1
"658","28/7/2017",7,"New York","NY","Panorama Festival",0.123550491235925,-0.0892857142857143
"659","28/7/2017",7,"George","WA","Watershed Music Festival",-5.57605845318744e-18,1
"660","28/7/2017",7,"Camden","NJ","XPoNetial Music Fest",0,1
"661","29/7/2017",7,"Nashville","TN","Barbershop Harmony Society Harmony University",0.349135632080484,-0.585714285714286
"662","29/7/2017",7,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"663","29/7/2017",7,"Floyd","VA","FloydFest Music Festival",0,1
"664","29/7/2017",7,"Newport","RI","Newport Folk Festival",3.31436923009657e-15,1
"665","29/7/2017",7,"New York","NY","Panorama Festival",0.123550491235925,-0.0892857142857143
"666","29/7/2017",7,"George","WA","Watershed Music Festival",-5.57605845318744e-18,1
"667","29/7/2017",7,"Camden","NJ","XPoNetial Music Fest",0,1
"668","30/7/2017",7,"Nashville","TN","Barbershop Harmony Society Harmony University",0.349135632080484,-0.585714285714286
"669","30/7/2017",7,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"670","30/7/2017",7,"Floyd","VA","FloydFest Music Festival",0,1
"671","30/7/2017",7,"Newport","RI","Newport Folk Festival",3.31436923009657e-15,1
"672","30/7/2017",7,"New York","NY","Panorama Festival",0.123550491235925,-0.0892857142857143
"673","30/7/2017",7,"George","WA","Watershed Music Festival",-5.57605845318744e-18,1
"674","30/7/2017",7,"Camden","NJ","XPoNetial Music Fest",0,1
"675","31/7/2017",7,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"676","1/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"677","2/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"678","3/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"679","3/8/17",8,"Chicago","IL","Lollapalooza",0.198645662282648,-0.439285714285714
"680","3/8/17",8,"Happy Valley","OR","Pickathon",6.28405816501033e-17,1
"681","3/8/17",8,"New Orleans","LA","Satchmo Summerfest",0.255614041520939,-0.146428571428571
"682","4/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"683","4/8/17",8,"Chicago","IL","Lollapalooza",0.198645662282648,-0.439285714285714
"684","4/8/17",8,"Happy Valley","OR","Pickathon",7.41257243267987e-18,1
"685","4/8/17",8,"New Orleans","LA","Satchmo Summerfest",0.255614041520939,-0.146428571428571
"686","4/8/17",8,"Sturgis","SD","Sturgis Buffalo Chip Rally Concert Series",-4.80431507893622e-17,1
"687","4/8/17",8,"Newport","RI","Newport Jazz Festival",3.3494388640742e-15,0.671428571428571
"688","5/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"689","5/8/17",8,"Chicago","IL","Lollapalooza",0.198645662282648,-0.439285714285714
"690","5/8/17",8,"Happy Valley","OR","Pickathon",7.41257243267987e-18,1
"691","5/8/17",8,"New Orleans","LA","Satchmo Summerfest",0.255614041520939,-0.146428571428571
"692","5/8/17",8,"Sturgis","SD","Sturgis Buffalo Chip Rally Concert Series",-4.80431507893622e-17,1
"693","5/8/17",8,"Newport","RI","Newport Jazz Festival",3.3494388640742e-15,0.671428571428571
"694","5/8/17",8,"Los Angeles","CA","HARD Summer Festival",0.25076274470564,-0.275
"695","6/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"696","6/8/17",8,"Chicago","IL","Lollapalooza",0.198645662282648,-0.439285714285714
"697","6/8/17",8,"Happy Valley","OR","Pickathon",6.28405816501033e-17,1
"698","6/8/17",8,"New Orleans","LA","Satchmo Summerfest",0.255614041520939,-0.146428571428571
"699","6/8/17",8,"Sturgis","SD","Sturgis Buffalo Chip Rally Concert Series",-4.80431507893622e-17,1
"700","6/8/17",8,"Newport","RI","Newport Jazz Festival",3.3494388640742e-15,0.671428571428571
"701","6/8/17",8,"Los Angeles","CA","HARD Summer Festival",0.25076274470564,-0.275
"702","7/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"703","7/8/17",8,"Sturgis","SD","Sturgis Buffalo Chip Rally Concert Series",-4.80431507893622e-17,1
"704","7/8/17",8,"Nashville","TN","VenueConnect",0.126836217039738,-0.407142857142857
"705","8/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"706","8/8/17",8,"Sturgis","SD","Sturgis Buffalo Chip Rally Concert Series",-4.80431507893622e-17,1
"707","8/8/17",8,"Nashville","TN","VenueConnect",0.126836217039738,-0.407142857142857
"708","9/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"709","9/8/17",8,"Sturgis","SD","Sturgis Buffalo Chip Rally Concert Series",-4.80431507893622e-17,1
"710","9/8/17",8,"Nashville","TN","VenueConnect",0.126836217039738,-0.407142857142857
"711","9/8/17",8,"Boulder","CO","FMQB Triple A Conference",0,1
"712","10/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"713","10/8/17",8,"Sturgis","SD","Sturgis Buffalo Chip Rally Concert Series",-4.80431507893622e-17,1
"714","10/8/17",8,"Nashville","TN","VenueConnect",0.126836217039738,-0.407142857142857
"715","10/8/17",8,"Boulder","CO","FMQB Triple A Conference",0,1
"716","10/8/17",8,"Los Angeles","CA","Sundance NEXT Festival",0.256307186932852,-0.271428571428571
"717","11/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"718","11/8/17",8,"Sturgis","SD","Sturgis Buffalo Chip Rally Concert Series",-4.80431507893622e-17,1
"719","11/8/17",8,"Boulder","CO","FMQB Triple A Conference",0,1
"720","11/8/17",8,"Los Angeles","CA","Sundance NEXT Festival",0.256307186932852,-0.271428571428571
"721","11/8/17",8,"Big Sky","MT","Big Sky Classical Music Festival",9.42442370658343e-17,1
"722","11/8/17",8,"San Francisco","CA","Outside Lands Festival",0.122480976303922,0.0821428571428571
"723","11/8/17",8,"Clarksdale","MS","Sunflower River Blues & Gospel Festival",0.0315030005777608,0.992857142857143
"724","12/8/17",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"725","12/8/17",8,"Sturgis","SD","Sturgis Buffalo Chip Rally Concert Series",-4.80431507893622e-17,1
"726","12/8/17",8,"Boulder","CO","FMQB Triple A Conference",0,1
"727","12/8/17",8,"Los Angeles","CA","Sundance NEXT Festival",0.256307186932852,-0.271428571428571
"728","12/8/17",8,"Big Sky","MT","Big Sky Classical Music Festival",9.42442370658343e-17,1
"729","12/8/17",8,"San Francisco","CA","Outside Lands Festival",0.122480976303922,0.0821428571428571
"730","12/8/17",8,"Clarksdale","MS","Sunflower River Blues & Gospel Festival",0.0315030005777608,0.992857142857143
"731","12/8/17",8,"New York","NY","AmericanaFest NYC at Lincoln Center",0.351582354977828,-0.0714285714285714
"732","12/8/17",8,"Missoula","MT","Travelersäó» Rest",0,1
"733","13/8/2017",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"734","13/8/2017",8,"Los Angeles","CA","Sundance NEXT Festival",0.256307186932852,-0.271428571428571
"735","13/8/2017",8,"Big Sky","MT","Big Sky Classical Music Festival",9.42442370658343e-17,1
"736","13/8/2017",8,"San Francisco","CA","Outside Lands Festival",0.122480976303922,0.0821428571428571
"737","13/8/2017",8,"Clarksdale","MS","Sunflower River Blues & Gospel Festival",0.0315030005777608,0.992857142857143
"738","13/8/2017",8,"New York","NY","AmericanaFest NYC at Lincoln Center",0.351582354977828,-0.0714285714285714
"739","13/8/2017",8,"Missoula","MT","Travelersäó» Rest",0,1
"740","13/8/2017",8,"Los Angeles","CA","Teen Choice Awards",0.147577292661444,-0.117857142857143
"741","14/8/2017",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"742","14/8/2017",8,"Atlantic City","NJ","DJ Expo",0,1
"743","15/8/2017",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"744","15/8/2017",8,"Atlantic City","NJ","DJ Expo",0,1
"745","16/8/2017",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"746","16/8/2017",8,"Atlantic City","NJ","DJ Expo",0,1
"747","17/8/2017",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"748","17/8/2017",8,"Atlantic City","NJ","DJ Expo",0,1
"749","17/8/2017",8,"Brecon Beacons","UK","Green Man Festival",0,1
"750","18/8/2017",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"751","18/8/2017",8,"Brecon Beacons","UK","Green Man Festival",0,1
"752","18/8/2017",8,"Philadelphia","PA","Philadelphia Folk Festival",0.183302613264875,0.242857142857143
"753","19/8/2017",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"754","19/8/2017",8,"Brecon Beacons","UK","Green Man Festival",0,1
"755","19/8/2017",8,"Philadelphia","PA","Philadelphia Folk Festival",0.183302613264875,0.242857142857143
"756","19/8/2017",8,"Wantagh","NY","Billboard Hot 100 Festival",0,1
"757","20/8/2017",8,"New York","NY","Lincoln Centeräó»s Mostly Mozart Festival",0.182417177907345,0.0714285714285714
"758","20/8/2017",8,"Brecon Beacons","UK","Green Man Festival",0,1
"759","20/8/2017",8,"Philadelphia","PA","Philadelphia Folk Festival",0.183302613264875,0.242857142857143
"760","20/8/2017",8,"Wantagh","NY","Billboard Hot 100 Festival",0,1
"761","23/8/2017",8,"Nashville","TN","ACM Honors Ceremony",0.218164218376106,-0.0535714285714286
"762","24/8/2017",8,"Fayetteville","AR","Fayetteville Roots Festival",0,1
"763","24/8/2017",8,"Arrington","VA","Locknäó» Music Festival",0,1
"764","25/8/2017",8,"Fayetteville","AR","Fayetteville Roots Festival",0,1
"765","25/8/2017",8,"Arrington","VA","Locknäó» Music Festival",0,1
"766","25/8/2017",8,"Nashville","TN","DIY Musician Conference",0.229059484068451,-0.425
"767","25/8/2017",8,"Reading","UK","Reading and Leeds Festivals",0,1
"768","26/8/2017",8,"Fayetteville","AR","Fayetteville Roots Festival",0,1
"769","26/8/2017",8,"Arrington","VA","Locknäó» Music Festival",0,1
"770","26/8/2017",8,"Nashville","TN","DIY Musician Conference",0.229059484068451,-0.425
"771","26/8/2017",8,"Reading","UK","Reading and Leeds Festivals",0,1
"772","26/8/2017",8,"Brooklyn","NY","Afropunk Fest Brooklyn",0.275665323497244,0.175
"773","26/8/2017",8,"Portland","OR","MusicfestNW",0,1
"774","27/8/2017",8,"Fayetteville","AR","Fayetteville Roots Festival",0,1
"775","27/8/2017",8,"Arrington","VA","Locknäó» Music Festival",0,1
"776","27/8/2017",8,"Nashville","TN","DIY Musician Conference",0.229059484068451,-0.425
"777","27/8/2017",8,"Reading","UK","Reading and Leeds Festivals",0,1
"778","27/8/2017",8,"Brooklyn","NY","Afropunk Fest Brooklyn",0.275665323497244,0.175
"779","27/8/2017",8,"Portland","OR","MusicfestNW",0,1
"780","27/8/2017",8,"Black Rock Desert","NV","Burning Man",0,1
"781","27/8/2017",8,"Inglewood","CA","MTV Video Music Awards",0,1
"782","28/8/2017",8,"Black Rock Desert","NV","Burning Man",0,1
"783","28/8/2017",8,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"784","29/8/2017",8,"Black Rock Desert","NV","Burning Man",0,1
"785","29/8/2017",8,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"786","30/8/2017",8,"Black Rock Desert","NV","Burning Man",0,1
"787","30/8/2017",8,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"788","30/8/2017",8,"Telluride","CO","Telluride Film Festival",0.0176458786805273,0.932142857142857
"789","30/8/2017",8,"Charleston","SC","Charleston Music Confab",0.12485082754956,0.675
"790","31/8/2017",8,"Black Rock Desert","NV","Burning Man",0,1
"791","31/8/2017",8,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"792","31/8/2017",8,"Telluride","CO","Telluride Film Festival",0.0176458786805273,0.932142857142857
"793","31/8/2017",8,"Charleston","SC","Charleston Music Confab",0.12485082754956,0.675
"794","1/9/17",9,"Black Rock Desert","NV","Burning Man",0,1
"795","1/9/17",9,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"796","1/9/17",9,"Telluride","CO","Telluride Film Festival",0.0176458786805273,0.932142857142857
"797","1/9/17",9,"Charleston","SC","Charleston Music Confab",0.12485082754956,0.675
"798","1/9/17",9,"Miami","FL","Coast 2 Coast Convention",0.215408252763122,0.242857142857143
"799","1/9/17",9,"Detroit","MI","Detroit Jazz Festival",0.101431319165342,0.982142857142857
"800","1/9/17",9,"Seattle","WA","Bumbershoot Music & Arts Festival",0.143377637535723,0.989285714285714
"801","1/9/17",9,"New York","NY","Electric Zoo",0.300455488952183,-0.539285714285714
"802","1/9/17",9,"Los Angeles","CA","Los Angeles Timesäó» The Taste",0.336326535405977,-0.4
"803","1/9/17",9,"Chicago","IL","North Coast Music Festival",0.279177046545127,0.435714285714286
"804","2/9/17",9,"Black Rock Desert","NV","Burning Man",0,1
"805","2/9/17",9,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"806","2/9/17",9,"Telluride","CO","Telluride Film Festival",0.0176458786805273,0.932142857142857
"807","2/9/17",9,"Charleston","SC","Charleston Music Confab",0.12485082754956,0.675
"808","2/9/17",9,"Miami","FL","Coast 2 Coast Convention",0.215408252763122,0.242857142857143
"809","2/9/17",9,"Detroit","MI","Detroit Jazz Festival",0.101431319165342,0.982142857142857
"810","2/9/17",9,"Seattle","WA","Bumbershoot Music & Arts Festival",0.143377637535723,0.989285714285714
"811","2/9/17",9,"New York","NY","Electric Zoo",0.300455488952183,-0.539285714285714
"812","2/9/17",9,"Los Angeles","CA","Los Angeles Timesäó» The Taste",0.336326535405977,-0.4
"813","2/9/17",9,"Chicago","IL","North Coast Music Festival",0.279177046545127,0.435714285714286
"814","2/9/17",9,"Philadelphia","PA","Made In America Festival",0.13238768150289,0.278571428571429
"815","2/9/17",9,"Washington","DC","National Book Festival",0.0386334171517779,0.571428571428571
"816","3/9/17",9,"Black Rock Desert","NV","Burning Man",0,1
"817","3/9/17",9,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"818","3/9/17",9,"Telluride","CO","Telluride Film Festival",0.0176458786805273,0.932142857142857
"819","3/9/17",9,"Charleston","SC","Charleston Music Confab",0.12485082754956,0.675
"820","3/9/17",9,"Miami","FL","Coast 2 Coast Convention",0.215408252763122,0.242857142857143
"821","3/9/17",9,"Detroit","MI","Detroit Jazz Festival",0.101431319165342,0.982142857142857
"822","3/9/17",9,"Seattle","WA","Bumbershoot Music & Arts Festival",0.143377637535723,0.989285714285714
"823","3/9/17",9,"New York","NY","Electric Zoo",0.300455488952183,-0.539285714285714
"824","3/9/17",9,"Los Angeles","CA","Los Angeles Timesäó» The Taste",0.336326535405977,-0.4
"825","3/9/17",9,"Chicago","IL","North Coast Music Festival",0.279177046545127,0.435714285714286
"826","3/9/17",9,"Philadelphia","PA","Made In America Festival",0.13238768150289,0.278571428571429
"827","3/9/17",9,"Milwaukee","WI","Big Gig BBQ",0.208011553653613,0.721428571428571
"828","3/9/17",9,"Milwaukee","WI","Big Gig BBQ",0.208011553653613,0.721428571428571
"829","4/9/17",9,"Black Rock Desert","NV","Burning Man",0,1
"830","4/9/17",9,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"831","4/9/17",9,"Telluride","CO","Telluride Film Festival",0.0176458786805273,0.932142857142857
"832","4/9/17",9,"Miami","FL","Coast 2 Coast Convention",0.215408252763122,0.242857142857143
"833","4/9/17",9,"Detroit","MI","Detroit Jazz Festival",0.101431319165342,0.982142857142857
"834","5/9/17",9,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"835","5/9/17",9,"Austin","TX","Radio Show",0.218152353702699,-0.296428571428571
"836","5/9/17",9,"London","UK","AIM Independent Music Awards",0.159387213354316,0.571428571428571
"837","6/9/17",9,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"838","6/9/17",9,"Austin","TX","Radio Show",0.218152353702699,-0.296428571428571
"839","7/9/17",9,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"840","7/9/17",9,"Austin","TX","Radio Show",0.218152353702699,-0.296428571428571
"841","7/9/17",9,"New York","NY","New York Fashion Week (Spring/Summer 2018)",0.22699510052057,0.0678571428571429
"842","7/9/17",9,"Isle of Wight","UK","Bestival",5.91342954337626e-17,1
"843","7/9/17",9,"Las Vegas","NV","Big Blues Bender",0.291874017528063,-0.0964285714285714
"844","7/9/17",9,"Raleigh","NC","Hopscotch Music Festival",0.168570564167561,0.571428571428571
"845","7/9/17",9,"Foxborough","MA","NFL Season Kickoff Game",0,1
"846","7/9/17",9,"Los Angeles","CA","Varietyäó»s Entertainment & Technology Summit",0.290248572646704,0.0285714285714286
"847","8/9/17",9,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"848","8/9/17",9,"Austin","TX","Radio Show",0.218152353702699,-0.296428571428571
"849","8/9/17",9,"New York","NY","New York Fashion Week (Spring/Summer 2018)",0.22699510052057,0.0678571428571429
"850","8/9/17",9,"Isle of Wight","UK","Bestival",0,1
"851","8/9/17",9,"Las Vegas","NV","Big Blues Bender",0.291874017528063,-0.0964285714285714
"852","8/9/17",9,"Raleigh","NC","Hopscotch Music Festival",0.168570564167561,0.571428571428571
"853","8/9/17",9,"Dana Point","CA","Ohana Music Festival",0.137301373355531,0.996428571428571
"854","9/9/17",9,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"855","9/9/17",9,"New York","NY","New York Fashion Week (Spring/Summer 2018)",0.22699510052057,0.0678571428571429
"856","9/9/17",9,"Isle of Wight","UK","Bestival",5.91342954337626e-17,1
"857","9/9/17",9,"Las Vegas","NV","Big Blues Bender",0.291874017528063,-0.0964285714285714
"858","9/9/17",9,"Raleigh","NC","Hopscotch Music Festival",0.168570564167561,0.571428571428571
"859","9/9/17",9,"Dana Point","CA","Ohana Music Festival",0.137301373355531,0.996428571428571
"860","9/9/17",9,"San Francisco","CA","West Coast Songwriters Conference",0.163564375364412,0.225
"861","10/9/17",9,"Queens","NY","US Open (Tennis)",0.0700608089956655,0.101876716283584
"862","10/9/17",9,"New York","NY","New York Fashion Week (Spring/Summer 2018)",0.22699510052057,0.0678571428571429
"863","10/9/17",9,"Isle of Wight","UK","Bestival",0,1
"864","10/9/17",9,"Las Vegas","NV","Big Blues Bender",0.291874017528063,-0.0964285714285714
"865","10/9/17",9,"Raleigh","NC","Hopscotch Music Festival",0.168570564167561,0.571428571428571
"866","10/9/17",9,"Dana Point","CA","Ohana Music Festival",0.137301373355531,0.996428571428571
"867","10/9/17",9,"San Francisco","CA","West Coast Songwriters Conference",0.163564375364412,0.225
"868","11/9/17",9,"New York","NY","New York Fashion Week (Spring/Summer 2018)",0.22699510052057,0.0678571428571429
"869","11/9/17",9,"Brooklyn","NY","Brooklyn Book Festival",0.157174778219474,0.432142857142857
"870","12/9/17",9,"New York","NY","New York Fashion Week (Spring/Summer 2018)",0.22699510052057,0.0678571428571429
"871","12/9/17",9,"Brooklyn","NY","Brooklyn Book Festival",0.157174778219474,0.432142857142857
"872","12/9/17",9,"Nashville","TN","Americana Music Festival and Conference",0.194715743135677,0.564285714285714
"873","13/9/2017",9,"New York","NY","New York Fashion Week (Spring/Summer 2018)",0.22699510052057,0.0678571428571429
"874","13/9/2017",9,"Brooklyn","NY","Brooklyn Book Festival",0.157174778219474,0.432142857142857
"875","13/9/2017",9,"Nashville","TN","Americana Music Festival and Conference",0.194715743135677,0.564285714285714
"876","13/9/2017",9,"Montreal","QC","POP Montreal International Music Festival",0,1
"877","13/9/2017",9,"Nashville","TN","Americana Honors & Awards",0.218163746189698,0.178571428571429
"878","13/9/2017",9,"New York","NY","Intelligence Squared U.S. Fall Season Opening Debate",0.41883534712821,-0.375
"879","14/9/2017",9,"New York","NY","New York Fashion Week (Spring/Summer 2018)",0.22699510052057,0.0678571428571429
"880","14/9/2017",9,"Brooklyn","NY","Brooklyn Book Festival",0.157174778219474,0.432142857142857
"881","14/9/2017",9,"Nashville","TN","Americana Music Festival and Conference",0.194715743135677,0.564285714285714
"882","14/9/2017",9,"Montreal","QC","POP Montreal International Music Festival",0,1
"883","14/9/2017",9,"London","UK","Mercury Prize äóÖAlbums of the Yearäó»",0.200412767444682,-0.346428571428571
"884","15/9/2017",9,"Brooklyn","NY","Brooklyn Book Festival",0.157174778219474,0.432142857142857
"885","15/9/2017",9,"Nashville","TN","Americana Music Festival and Conference",0.194715743135677,0.564285714285714
"886","15/9/2017",9,"Montreal","QC","POP Montreal International Music Festival",0,1
"887","15/9/2017",9,"Bristol","VA","Bristol Rhythm and Roots Reunion",1.48916548874733e-18,1
"888","15/9/2017",9,"Chicago","IL","Riot Fest",0.21474282058149,-0.332142857142857
"889","15/9/2017",9,"Queens","NY","The Meadows Music and Arts Festival",0.352076537749179,0.7
"890","16/9/2017",9,"Brooklyn","NY","Brooklyn Book Festival",0.157174778219474,0.432142857142857
